,salary
227531,64566
227532,60452
227533,83435
227534,71681
227535,70334
227536,76961
227537,60976
227538,89889
227539,78561
227540,62769
227541,85285
227542,91652
227543,51595
227544,68977
227545,66237
227546,93554
227547,49592
227548,109896
227549,78110
227550,82149
227551,43306
227552,46637
227553,73555
227554,48188
227555,64996
227556,65936
227557,47090
227558,88463
227559,63557
227560,61208
227561,69598
227562,91716
227563,82938
227564,60662
227565,63135
227566,84676
227567,72097
227568,64401
227569,62314
227570,49368
227571,74064
227572,60057
227573,66794
227574,100089
227575,71999
227576,65168
227577,59514
227578,50507
227579,73475
227580,90312
227581,52663
227582,70974
227583,62328
227584,74955
227585,62812
227586,96154
227587,65635
227588,85805
227589,48483
227590,42109
227591,66769
227592,44790
227593,75739
227594,76836
227595,42487
227596,51624
227597,68166
227598,70262
227599,73001
227600,99370
227601,96514
227602,69597
227603,86294
227604,75961
227605,49893
227606,58217
227607,62344
227608,44719
227609,52711
227610,44544
227611,63192
227612,102632
227613,109165
227614,55045
227615,78840
227616,110845
227617,84664
227618,68284
227619,63578
227620,59257
227621,55826
227622,70570
227623,56625
227624,67228
227625,61420
227626,75399
227627,88672
227628,86227
227629,81757
227630,54867
227631,110281
227632,43790
227633,91156
227634,60568
227635,44444
227636,94301
227637,63573
227638,128327
227639,65151
227640,80425
227641,82747
227642,55403
227643,76973
227644,49025
227645,71080
227646,49610
227647,52205
227648,54837
227649,75529
227650,65925
227651,99456
227652,46396
227653,54882
227654,123701
227655,45041
227656,77485
227657,79741
227658,68360
227659,76030
227660,67140
227661,86733
227662,69264
227663,63576
227664,84047
227665,80252
227666,87809
227667,67811
227668,55230
227669,51091
227670,58321
227671,55823
227672,73644
227673,64184
227674,71717
227675,100353
227676,63875
227677,47131
227678,49695
227679,119656
227680,56369
227681,49608
227682,87904
227683,98978
227684,87779
227685,54822
227686,77199
227687,47686
227688,78563
227689,103232
227690,65669
227691,65552
227692,59208
227693,64008
227694,52489
227695,60444
227696,102208
227697,70664
227698,44227
227699,61546
227700,67583
227701,108352
227702,59824
227703,77470
227704,69550
227705,71357
227706,45241
227707,52374
227708,60977
227709,93145
227710,65337
227711,72350
227712,61345
227713,84725
227714,54069
227715,63794
227716,70831
227717,84467
227718,65044
227719,68598
227720,86720
227721,55982
227722,69658
227723,100353
227724,69223
227725,82838
227726,52203
227727,48732
227728,103369
227729,78064
227730,52538
227731,52135
227732,90696
227733,61241
227734,56562
227735,76407
227736,54970
227737,57315
227738,66764
227739,80309
227740,99247
227741,57652
227742,71954
227743,79699
227744,74108
227745,81946
227746,65546
227747,66477
227748,105471
227749,80951
227750,66333
227751,68551
227752,85485
227753,57281
227754,105797
227755,73042
227756,64219
227757,69480
227758,120089
227759,65916
227760,65227
227761,97253
227762,58932
227763,61187
227764,63972
227765,80587
227766,90828
227767,76445
227768,71003
227769,129310
227770,43518
227771,84294
227772,71004
227773,79846
227774,56135
227775,85332
227776,46696
227777,71051
227778,96471
227779,73260
227780,110304
227781,70056
227782,77376
227783,54107
227784,46439
227785,60677
227786,100008
227787,68638
227788,50481
227789,62883
227790,89148
227791,50017
227792,63266
227793,132120
227794,83193
227795,61900
227796,84593
227797,74708
227798,51963
227799,74393
227800,89170
227801,75097
227802,60832
227803,51321
227804,62709
227805,95893
227806,53883
227807,51799
227808,71466
227809,55673
227810,64794
227811,86101
227812,57098
227813,100807
227814,57594
227815,61736
227816,71518
227817,118071
227818,89031
227819,98910
227820,74442
227821,93106
227822,64239
227823,68485
227824,59294
227825,84570
227826,110840
227827,79010
227828,57534
227829,49050
227830,100245
227831,43098
227832,64721
227833,86424
227834,60315
227835,87135
227836,62128
227837,57814
227838,58453
227839,65508
227840,73671
227841,97403
227842,74979
227843,71556
227844,95892
227845,90928
227846,80598
227847,96794
227848,67251
227849,118491
227850,45522
227851,81652
227852,75225
227853,64911
227854,60520
227855,77958
227856,46433
227857,99422
227858,62782
227859,65694
227860,54842
227861,101150
227862,65368
227863,95709
227864,51009
227865,57097
227866,42534
227867,42099
227868,70638
227869,62748
227870,80083
227871,71674
227872,53287
227873,75992
227874,66197
227875,89509
227876,74123
227877,72297
227878,65292
227879,68536
227880,45317
227881,99577
227882,69976
227883,64463
227884,54373
227885,72651
227886,59717
227887,63360
227888,67598
227889,65303
227890,76515
227891,46590
227892,73915
227893,114177
227894,68027
227895,60818
227896,50426
227897,51274
227898,66915
227899,65895
227900,80191
227901,69458
227902,54155
227903,79361
227904,67287
227905,61199
227906,55412
227907,50796
227908,72940
227909,74341
227910,100589
227911,65097
227912,80764
227913,61168
227914,43963
227915,61572
227916,57340
227917,84116
227918,82548
227919,66813
227920,67482
227921,54652
227922,49740
227923,94032
227924,61361
227925,92163
227926,56031
227927,108142
227928,43745
227929,69908
227930,51153
227931,93696
227932,62855
227933,53735
227934,85752
227935,58360
227936,65804
227937,59737
227938,49320
227939,65119
227940,83507
227941,67171
227942,108565
227943,79707
227944,76030
227945,88080
227946,77825
227947,72117
227948,65594
227949,56616
227950,52243
227951,99874
227952,68809
227953,49013
227954,62484
227955,80128
227956,64178
227957,93237
227958,96633
227959,46304
227960,95651
227961,91551
227962,67452
227963,78582
227964,93884
227965,54558
227966,44673
227967,90468
227968,65054
227969,141578
227970,49426
227971,118081
227972,61882
227973,49415
227974,122625
227975,93061
227976,92385
227977,72299
227978,106341
227979,124062
227980,83624
227981,57006
227982,72665
227983,58048
227984,75137
227985,67114
227986,52252
227987,47910
227988,87808
227989,48681
227990,78068
227991,61900
227992,107603
227993,71890
227994,58341
227995,98193
227996,101968
227997,69121
227998,78600
227999,57685
228000,59043
228001,70146
228002,74884
228003,104176
228004,71442
228005,54941
228006,73417
228007,106029
228008,91768
228009,81331
228010,87940
228011,72518
228012,82829
228013,60685
228014,55820
228015,89778
228016,67937
228017,72612
228018,72812
228019,52909
228020,62506
228021,47985
228022,55117
228023,64194
228024,64119
228025,88952
228026,71743
228027,81707
228028,88297
228029,79408
228030,70438
228031,67928
228032,68222
228033,64783
228034,89281
228035,67554
228036,77341
228037,58457
228038,70228
228039,89728
228040,66519
228041,64865
228042,51243
228043,94015
228044,66849
228045,47419
228046,72637
228047,90523
228048,78792
228049,44667
228050,86664
228051,53979
228052,58324
228053,107097
228054,72254
228055,55405
228056,75973
228057,58093
228058,112183
228059,72289
228060,76774
228061,49458
228062,52230
228063,64402
228064,77681
228065,73276
228066,63873
228067,68225
228068,46311
228069,97048
228070,60614
228071,62707
228072,59902
228073,83926
228074,102250
228075,78112
228076,68673
228077,93131
228078,72005
228079,77800
228080,80327
228081,78224
228082,65902
228083,59491
228084,51749
228085,74350
228086,78167
228087,110508
228088,96032
228089,101365
228090,96398
228091,94013
228092,54088
228093,71884
228094,51998
228095,78518
228096,61034
228097,53220
228098,82228
228099,60645
228100,91448
228101,71536
228102,46642
228103,52154
228104,66906
228105,58334
228106,44679
228107,64134
228108,46735
228109,91182
228110,75341
228111,102203
228112,94445
228113,61952
228114,70699
228115,50987
228116,63484
228117,94119
228118,68537
228119,42064
228120,88039
228121,53961
228122,61628
228123,66029
228124,54532
228125,69147
228126,63573
228127,56775
228128,99851
228129,91762
228130,54778
228131,87002
228132,57608
228133,68326
228134,93725
228135,79402
228136,54734
228137,60432
228138,77536
228139,66209
228140,67016
228141,67218
228142,75285
228143,61409
228144,54098
228145,63085
228146,82247
228147,79558
228148,62414
228149,61386
228150,107561
228151,71496
228152,44790
228153,92657
228154,71252
228155,101093
228156,48288
228157,68028
228158,55655
228159,79381
228160,109766
228161,48595
228162,57121
228163,54911
228164,86266
228165,78726
228166,75069
228167,82696
228168,54245
228169,84673
228170,87372
228171,46411
228172,76549
228173,99289
228174,66545
228175,83063
228176,54057
228177,67626
228178,69438
228179,68394
228180,91971
228181,52363
228182,49530
228183,124638
228184,103823
228185,55412
228186,77528
228187,92840
228188,78974
228189,85344
228190,70856
228191,104596
228192,48298
228193,72839
228194,72789
228195,45877
228196,78584
228197,49292
228198,60836
228199,80273
228200,58777
228201,43878
228202,68177
228203,86248
228204,53429
228205,73177
228206,49987
228207,81825
228208,92380
228209,78746
228210,70525
228211,51112
228212,80922
228213,56799
228214,62413
228215,65735
228216,85467
228217,75032
228218,63586
228219,51807
228220,66834
228221,81052
228222,81285
228223,90368
228224,102767
228225,66658
228226,73098
228227,51653
228228,73365
228229,75613
228230,64840
228231,73446
228232,101659
228233,44700
228234,80678
228235,71911
228236,78345
228237,70205
228238,60361
228239,81099
228240,45507
228241,79494
228242,76198
228243,86387
228244,87055
228245,54818
228246,77561
228247,83419
228248,53871
228249,57428
228250,91683
228251,65891
228252,74008
228253,84989
228254,64974
228255,70986
228256,69360
228257,49457
228258,71622
228259,57582
228260,106240
228261,112274
228262,48297
228263,129435
228264,84328
228265,102796
228266,100483
228267,87678
228268,54063
228269,62779
228270,79269
228271,61824
228272,84617
228273,77919
228274,83141
228275,83550
228276,79600
228277,79681
228278,72735
228279,61893
228280,65521
228281,57630
228282,76157
228283,74094
228284,62117
228285,55290
228286,65210
228287,58592
228288,62805
228289,46186
228290,63642
228291,76030
228292,89077
228293,63241
228294,60667
228295,61448
228296,71861
228297,79468
228298,96871
228299,76576
228300,75054
228301,46191
228302,66949
228303,59527
228304,101225
228305,59158
228306,70271
228307,47421
228308,104020
228309,78116
228310,62202
228311,69493
228312,58833
228313,86860
228314,63336
228315,83104
228316,62341
228317,54289
228318,69123
228319,47667
228320,76661
228321,59574
228322,64285
228323,87722
228324,89343
228325,51408
228326,59139
228327,65886
228328,66198
228329,71625
228330,104215
228331,44459
228332,68245
228333,72572
228334,66594
228335,75190
228336,84631
228337,58541
228338,59714
228339,81314
228340,74220
228341,141555
228342,79361
228343,56850
228344,50777
228345,47564
228346,59185
228347,85597
228348,98543
228349,83653
228350,63256
228351,62941
228352,50893
228353,70502
228354,77213
228355,59138
228356,89512
228357,62887
228358,86144
228359,51152
228360,66844
228361,48050
228362,43449
228363,78613
228364,72316
228365,80624
228366,86209
228367,71869
228368,79846
228369,93100
228370,62664
228371,79068
228372,88625
228373,73035
228374,79306
228375,71297
228376,62494
228377,97100
228378,58530
228379,47643
228380,76041
228381,68402
228382,91881
228383,57625
228384,75962
228385,67288
228386,60575
228387,65641
228388,47395
228389,80007
228390,99919
228391,69536
228392,57487
228393,93096
228394,68939
228395,72652
228396,80555
228397,89097
228398,72871
228399,84721
228400,57682
228401,72649
228402,57100
228403,82981
228404,45618
228405,50612
228406,113630
228407,46268
228408,66153
228409,79218
228410,54145
228411,74413
228412,49635
228413,86864
228414,59687
228415,68807
228416,63450
228417,74712
228418,82184
228419,52993
228420,51434
228421,64581
228422,81352
228423,71546
228424,58399
228425,106844
228426,42643
228427,117230
228428,76179
228429,79040
228430,60084
228431,81948
228432,77829
228433,54713
228434,49268
228435,95864
228436,93069
228437,109458
228438,72457
228439,53358
228440,51711
228441,80329
228442,79445
228443,65266
228444,107948
228445,50546
228446,104844
228447,54030
228448,90753
228449,104439
228450,74553
228451,68682
228452,48949
228453,47890
228454,50447
228455,64970
228456,78051
228457,52386
228458,54333
228459,58359
228460,68951
228461,56834
228462,72792
228463,79543
228464,56631
228465,51789
228466,72849
228467,65712
228468,93720
228469,64134
228470,69600
228471,55442
228472,79220
228473,108459
228474,82095
228475,50351
228476,62208
228477,88792
228478,106470
228479,89688
228480,50651
228481,51144
228482,89704
228483,81341
228484,64092
228485,80315
228486,56389
228487,74979
228488,70123
228489,72903
228490,78591
228491,77061
228492,67857
228493,62807
228494,75289
228495,67512
228496,57902
228497,48308
228498,113451
228499,92533
228500,113742
228501,81964
228502,60815
228503,44223
228504,74242
228505,47797
228506,64126
228507,90413
228508,106354
228509,117788
228510,59124
228511,91631
228512,78245
228513,66012
228514,74355
228515,79062
228516,56269
228517,61753
228518,65444
228519,65093
228520,63994
228521,67178
228522,88021
228523,58058
228524,69597
228525,72871
228526,59895
228527,94857
228528,46347
228529,81934
228530,49518
228531,91860
228532,60759
228533,83948
228534,83874
228535,116340
228536,57227
228537,53372
228538,61233
228539,87360
228540,69607
228541,85386
228542,55210
228543,57374
228544,84194
228545,71791
228546,46231
228547,54176
228548,54772
228549,65728
228550,84660
228551,44749
228552,84584
228553,67628
228554,70869
228555,69062
228556,57088
228557,63557
228558,68829
228559,67292
228560,83423
228561,81448
228562,69317
228563,63113
228564,81681
228565,55032
228566,70532
228567,60879
228568,61078
228569,118633
228570,81478
228571,90680
228572,78779
228573,57047
228574,69432
228575,59932
228576,52082
228577,53011
228578,56163
228579,92673
228580,115665
228581,56900
228582,93561
228583,72434
228584,56618
228585,115079
228586,62609
228587,79430
228588,67188
228589,41542
228590,73142
228591,50734
228592,61736
228593,131914
228594,96711
228595,77050
228596,74813
228597,51381
228598,90735
228599,71173
228600,77567
228601,45295
228602,76728
228603,87552
228604,61304
228605,95415
228606,61501
228607,67315
228608,75592
228609,85787
228610,90558
228611,104272
228612,119259
228613,77502
228614,84639
228615,84522
228616,109318
228617,82031
228618,63189
228619,114989
228620,53949
228621,52726
228622,101824
228623,71909
228624,74253
228625,105075
228626,72923
228627,57762
228628,99199
228629,57883
228630,121189
228631,73345
228632,50146
228633,117911
228634,46455
228635,50723
228636,84139
228637,76197
228638,69142
228639,59600
228640,51236
228641,55805
